,Position,Track_Name_Orig,Artist,Streams,URL,track_id,date_initial,date_fin,track_name,track_release_date,explicit,track_popularity,album_name,artist_id,artist_name,artist_followers,artist_popularity,collaboration_artists_names
4692,93,Me La Avente,Carin Leon,929372,https://open.spotify.com/track/2QwMXe5zbqymDZGYsMDVqZ,2QwMXe5zbqymDZGYsMDVqZ,2021-05-28,2021-06-04,Me La Avente,2019-08-01,False,75,El Malo,66ihevNkSYNzRAl44dx6jJ,Carin Leon,2485614,80,Carin Leon
4693,94,Palabra de Hombre,El Fantasma,924364,https://open.spotify.com/track/4CLkDJ4xLqkV4Vt2vPOny1,4CLkDJ4xLqkV4Vt2vPOny1,2021-05-28,2021-06-04,Palabra de Hombre,2020-09-11,False,70,Guárdame Esta Noche,0my6Pg4I28dVcZLSpAkqhv,El Fantasma,3223526,78,El Fantasma
4694,95,PROBLEMA,Daddy Yankee,915105,https://open.spotify.com/track/2dl5K2ScW7jYhAhuem06cm,2dl5K2ScW7jYhAhuem06cm,2021-05-28,2021-06-04,PROBLEMA,2021-02-26,True,73,PROBLEMA,4VMYDCV2IEDYJArk749S6m,Daddy Yankee,24514057,88,Daddy Yankee
4695,96,Vida de Rico,Camilo,908710,https://open.spotify.com/track/4nTduFjaTmGysc9WKNuCcs,4nTduFjaTmGysc9WKNuCcs,2021-05-28,2021-06-04,Vida de Rico,2021-03-04,False,71,Mis Manos,28gNT5KBp7IjEOQoevXf9N,Camilo,11623799,85,Camilo
4696,97,Brillas,León Larregui,908576,https://open.spotify.com/track/6VuUMo1TusnqBxLTnr3hOI,6VuUMo1TusnqBxLTnr3hOI,2021-05-28,2021-06-04,Brillas,2012-01-01,False,75,Solstis - De León Larregui,4ClsVDy2g7RKSSlvq8cF6d,León Larregui,1533018,69,León Larregui
4697,98,Tattoo - Remix with Camilo,Rauw Alejandro,903210,https://open.spotify.com/track/4G3PTss3mU33Tau7t4KbwE,4G3PTss3mU33Tau7t4KbwE,2021-05-28,2021-06-04,Tattoo - Remix with Camilo,2020-11-13,False,70,Afrodisíaco,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,7057220,93,"Rauw Alejandro,Camilo"
4698,99,Tú,Carin Leon,902725,https://open.spotify.com/track/1nLs8r6K4YN0avBwUmmTnr,1nLs8r6K4YN0avBwUmmTnr,2021-05-28,2021-06-04,Tú,2020-05-22,False,76,Encerrados Pero Enfiestados (Live Vol. 1),66ihevNkSYNzRAl44dx6jJ,Carin Leon,2485614,80,Carin Leon
4699,100,Si Te Pudiera Mentir,Calibre 50,899384,https://open.spotify.com/track/3p6eieHX6oEOzJStPtEsLu,3p6eieHX6oEOzJStPtEsLu,2021-05-28,2021-06-04,Si Te Pudiera Mentir,2019-08-16,False,76,Simplemente Gracias,4jogXSSvlyMkODGSZ2wc2P,Calibre 50,5715221,82,Calibre 50
4700,101,Si Estuviésemos Juntos,Bad Bunny,890367,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI,35wvL50xvKpCHEJPxLOLPI,2021-05-28,2021-06-04,Si Estuviésemos Juntos,2018-12-23,True,80,X 100PRE,4q3ewBCX7sLwd24euuV69X,Bad Bunny,38230693,97,Bad Bunny
4701,102,Callaita,Bad Bunny,885441,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,2TH65lNHgvLxCKXM3apjxI,2021-05-28,2021-06-04,Callaita,2019-05-31,True,81,Callaita,4q3ewBCX7sLwd24euuV69X,Bad Bunny,38230693,97,"Bad Bunny,Tainy"
4702,103,Watermelon Sugar,Harry Styles,883753,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,6UelLqGlWMcVH1E5c4H7lY,2021-05-28,2021-06-04,Watermelon Sugar,2019-12-13,False,89,Fine Line,6KImCVD70vtIoJWnq6nGn3,Harry Styles,17014116,86,Harry Styles
4703,104,traitor,Olivia Rodrigo,878940,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT,5CZ40GBx1sQ9agT82CLQCT,2021-05-28,2021-06-04,traitor,2021-05-21,False,92,SOUR,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,8796291,92,Olivia Rodrigo
4704,105,Culpable O No - Miénteme Como Siempre,Luis Miguel,876571,https://open.spotify.com/track/7BwxbmYFy0l3ROHDjV2c14,7BwxbmYFy0l3ROHDjV2c14,2021-05-28,2021-06-04,Culpable O No - Miénteme Como Siempre,1988-11-25,False,72,Busca Una Mujer,2nszmSgqreHSdJA3zWPyrW,Luis Miguel,7971784,83,Luis Miguel
4705,106,El Envidioso,Los Dos Carnales,875233,https://open.spotify.com/track/53PoPAD389bBE4ePYuT95g,53PoPAD389bBE4ePYuT95g,2021-05-28,2021-06-04,El Envidioso,2020-07-10,False,73,Al Estilo Rancheron,25UNJbwGZSQKvz5cPLWlv3,Los Dos Carnales,1336619,78,Los Dos Carnales
4706,107,Azul,J Balvin,867863,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1,2lCkncy6bIB0LTMT7kvrD1,2021-05-28,2021-06-04,Azul,2020-03-19,False,76,Colores,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,30103784,95,J Balvin
4707,108,La Santa,Bad Bunny,861759,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK,69vlMrzHwATKzupwNcUPyK,2021-05-28,2021-06-04,La Santa,2020-02-29,True,80,YHLQMDLG,4q3ewBCX7sLwd24euuV69X,Bad Bunny,38230693,97,"Bad Bunny,Daddy Yankee"
4708,109,Se Te Nota (with Guaynaa),Lele Pons,857498,https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu,11EnQRgRMJwMAesfkB5pnu,2021-05-28,2021-06-04,Se Te Nota (with Guaynaa),2020-09-02,False,76,Se Te Nota (with Guaynaa),6i3DxIlAqnDkwELLw4aVrx,Lele Pons,835990,68,"Lele Pons,Guaynaa"
4709,110,Mente Positiva,Junior H,856457,https://open.spotify.com/track/3WQilym5Vi4ypxb70vx0eY,3WQilym5Vi4ypxb70vx0eY,2021-05-28,2021-06-04,Mente Positiva,2020-03-27,True,76,Atrapado en un Sueño,7Gi6gjaWy3DxyilpF1a8Is,Junior H,1455186,80,Junior H
4710,111,"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix",Wisin,852902,https://open.spotify.com/track/6dyUkkcyYuDiHOwIRXYOJm,6dyUkkcyYuDiHOwIRXYOJm,2021-05-28,2021-06-04,"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix",2020-01-24,False,74,"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) [Remix]",3E6xrwgnVfYCrCs0ePERDz,Wisin,7100538,83,"Wisin,Yandel,Farruko,Jon Z,Don Chezina,Chencho Corleone,Myke Towers"
4711,112,Vete,Bad Bunny,851546,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW,2n7ohqg1s68ToAHh4u9mcW,2021-05-28,2021-06-04,Vete,2020-02-29,True,72,YHLQMDLG,4q3ewBCX7sLwd24euuV69X,Bad Bunny,38230693,97,Bad Bunny
4712,113,Amor Tumbado,Natanael Cano,850942,https://open.spotify.com/track/5aJ1M43pinROpwaPnO8KRj,5aJ1M43pinROpwaPnO8KRj,2021-05-28,2021-06-04,Amor Tumbado,2019-12-24,False,76,Mi Nuevo Yo,0elWFr7TW8piilVRYJUe4P,Natanael Cano,2878513,80,Natanael Cano
4713,114,CÓMO SE SIENTE - Remix,Jhay Cortez,847005,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC,2tFwfmceQa1Y6nRPhYbEtC,2021-05-28,2021-06-04,CÓMO SE SIENTE - Remix,2020-05-09,True,80,CÓMO SE SIENTE (Remix),0EFisYRi20PTADoJrifHrz,Jhay Cortez,2719270,89,"Jhay Cortez,Bad Bunny"
4714,115,Si Veo a Tu Mamá,Bad Bunny,842120,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F,41wtwzCZkXwpnakmwJ239F,2021-05-28,2021-06-04,Si Veo a Tu Mamá,2020-02-29,False,80,YHLQMDLG,4q3ewBCX7sLwd24euuV69X,Bad Bunny,38230693,97,Bad Bunny
4715,116,Tusa,KAROL G,840936,https://open.spotify.com/track/0dKg2vGC1hFqcK5LGTaKzX,0dKg2vGC1hFqcK5LGTaKzX,2021-05-28,2021-06-04,Tusa,2021-03-26,False,70,KG0516,790FomKkXshlbRYZFtlgla,KAROL G,18932857,88,"KAROL G,Nicki Minaj"
4716,117,Safaera,Bad Bunny,829486,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y,2DEZmgHKAvm41k4J3R2E9Y,2021-05-28,2021-06-04,Safaera,2020-02-29,True,79,YHLQMDLG,4q3ewBCX7sLwd24euuV69X,Bad Bunny,38230693,97,"Bad Bunny,Jowell & Randy,Ñengo Flow"
4717,118,Mi Cuarto,Jerry Di,827308,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ,6fmQjRuo7XvRFCK2qex5hQ,2021-05-28,2021-06-04,Mi Cuarto,2020-04-03,False,75,DI LETRA,7f02bxFbZIOVdSbYRNYvLT,Jerry Di,160656,66,Jerry Di
4718,119,La Tóxica,Farruko,823594,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv,15OjBeqNX3bShsGYQbteRv,2021-05-28,2021-06-04,La Tóxica,2020-07-24,False,77,La Tóxica,329e4yvIujISKGKz1BZZbO,Farruko,10989810,91,Farruko
4719,120,"L-Gante: Bzrp Music Sessions, Vol.38",Bizarrap,819336,https://open.spotify.com/track/1Crj1zkRMpsEjb9NOR6Zof,1Crj1zkRMpsEjb9NOR6Zof,2021-05-28,2021-06-04,"L-Gante: Bzrp Music Sessions, Vol.38",2021-03-10,False,78,"L-Gante: Bzrp Music Sessions, Vol. 38",716NhGYqD1jl2wI1Qkgq36,Bizarrap,3568542,83,"Bizarrap,L-Gante"
4720,121,Dance Monkey,Tones And I,815531,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,1rgnBhdG2JDFTbYkYRZAku,2021-05-28,2021-06-04,Dance Monkey,2019-05-10,False,65,Dance Monkey,2NjfBq1NflQcKSeiDooVjY,Tones And I,2866919,78,Tones And I
4721,122,happier,Olivia Rodrigo,808552,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl,2tGvwE8GcFKwNdAXMnlbfl,2021-05-28,2021-06-04,happier,2021-05-21,True,89,SOUR,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,8796291,92,Olivia Rodrigo
4722,123,Vámonos a Marte,Kevin Kaarl,801670,https://open.spotify.com/track/2TzkIzgzIHhewMxyh1u4hh,2TzkIzgzIHhewMxyh1u4hh,2021-05-28,2021-06-04,Vámonos a Marte,2019-02-28,False,77,Hasta el Fin Del Mundo,6OBGbSaBUvQtk9wpQfDbOE,Kevin Kaarl,714013,72,Kevin Kaarl
4723,124,Desde Morro,Justin Morales,801243,https://open.spotify.com/track/2zVwQPvU5931c7zS0u7wWW,2zVwQPvU5931c7zS0u7wWW,2021-05-28,2021-06-04,Desde Morro,2021-05-06,True,20,Desde Morro,5D7x9esAF6twPxuOqSMkeO,Justin Morales,74861,64,Justin Morales
4724,125,Hasta la Miel Amarga (feat. Grupo Firme),"Luis Angel ""El Flaco""",799758,https://open.spotify.com/track/3D3W7rDsuJIAtjInwh6Moc,3D3W7rDsuJIAtjInwh6Moc,2021-05-28,2021-06-04,Hasta la Miel Amarga (feat. Grupo Firme),2020-05-01,False,75,Hasta la Miel Amarga (feat. Grupo Firme),4kJ2OBSNasUA4yOT5NCfCl,"Luis Angel ""El Flaco""",93540,69,"Luis Angel ""El Flaco"",Grupo Firme"
4725,126,No Te Enamores - Remix,Milly,799568,https://open.spotify.com/track/2mM3gZ0BbPwPPMelbA8vgt,2mM3gZ0BbPwPPMelbA8vgt,2021-05-28,2021-06-04,No Te Enamores - Remix,2020-11-20,True,76,No Te Enamores (Remix),7kXCcNRLEnblbTAppPraBp,Milly,31850,63,"Milly,Farruko,Nio Garcia,Jay Wheeler,Amenazzy"
4726,127,Poco,Reik,795310,https://open.spotify.com/track/6VZMIyzOupI4vA68RaUgXb,6VZMIyzOupI4vA68RaUgXb,2021-05-28,2021-06-04,Poco,2020-11-25,False,72,Poco,0vR2qb8m9WHeZ5ByCbimq2,Reik,6370777,82,"Reik,Christian Nodal"
4727,128,Diamantes,Natanael Cano,795277,https://open.spotify.com/track/0JDrG1g5HXbfgGtRKT0ofH,0JDrG1g5HXbfgGtRKT0ofH,2021-05-28,2021-06-04,Diamantes,2021-05-28,False,73,A Mis 20,0elWFr7TW8piilVRYJUe4P,Natanael Cano,2878513,80,Natanael Cano
4728,129,Somos Los Que Somos - En Vivo,Los 2 de la S,794517,https://open.spotify.com/track/1Z04XN4pH2b8JfdiaIEkl5,1Z04XN4pH2b8JfdiaIEkl5,2021-05-28,2021-06-04,Somos Los Que Somos - En Vivo,2020-07-03,False,64,La Barda Me Volé,4UqfXEVibVEPfoopm7Pduc,Los 2 de la S,84158,64,"Los 2 de la S,Banda MS de Sergio Lizárraga"
4729,130,Agua de Jamaica,Maluma,792251,https://open.spotify.com/track/41BzKiCrKpUQHS3TP0jmdr,41BzKiCrKpUQHS3TP0jmdr,2021-05-28,2021-06-04,Agua de Jamaica,2021-01-28,False,73,#7DJ (7 Días En Jamaica),1r4hJ1h58CWwUQe3MxPuau,Maluma,27710416,89,Maluma
4730,131,L-Gante: RKT SESSIONS #1,Papu DJ,781859,https://open.spotify.com/track/4A9u8OrzFYbxdjiydkNdUi,4A9u8OrzFYbxdjiydkNdUi,2021-05-28,2021-06-04,L-Gante: RKT SESSIONS #1,2020-07-07,False,75,L-Gante: RKT SESSIONS #1,1Z7q2glJYLsPpPoPIgBjdE,Papu DJ,55084,63,"Papu DJ,L-Gante"
4731,132,GIRL LIKE ME,Black Eyed Peas,781662,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta,2vBET2pmrQqafaS6zIaYta,2021-05-28,2021-06-04,GIRL LIKE ME,2020-06-18,True,63,Translation,1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,6124400,82,"Black Eyed Peas,Shakira"
4732,133,Todavia,La Factoria,779949,https://open.spotify.com/track/3D5uEBD0cAEGZGUo5j9045,3D5uEBD0cAEGZGUo5j9045,2021-05-28,2021-06-04,Todavia,2019-09-06,False,72,Perreo salvaje,4VsbQvC84B8Z3IsBY1HLQy,La Factoria,238468,66,La Factoria
4733,134,El Color de Tus Ojos,Banda MS de Sergio Lizárraga,776311,https://open.spotify.com/track/1l77YWrGUp3qX3NS1rz7lq,1l77YWrGUp3qX3NS1rz7lq,2021-05-28,2021-06-04,El Color de Tus Ojos,2017-04-21,False,75,La Mejor Versión De Mí,2C6i0I5RiGzDKN9IAF8reh,Banda MS de Sergio Lizárraga,12682745,82,Banda MS de Sergio Lizárraga
4734,135,La Jeepeta - Remix,Nio Garcia,775339,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2,6bvfJf4KjonPMuPfGfy3S2,2021-05-28,2021-06-04,La Jeepeta - Remix,2020-07-24,True,68,Now Or Never,5hdhHgpxyniooUiQVaPxQ0,Nio Garcia,2340031,83,"Nio Garcia,Anuel AA,Myke Towers,Brray,Juanka"
4735,136,A Tu Merced,Bad Bunny,773848,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0,4r9jkMEnArtWGH2rL2FZl0,2021-05-28,2021-06-04,A Tu Merced,2020-02-29,False,82,YHLQMDLG,4q3ewBCX7sLwd24euuV69X,Bad Bunny,38230693,97,Bad Bunny
4736,137,BOOKER T,Bad Bunny,772343,https://open.spotify.com/track/26w9NTiE9NGjW1ZvIOd1So,26w9NTiE9NGjW1ZvIOd1So,2021-05-28,2021-06-04,BOOKER T,2020-11-27,True,77,EL ÚLTIMO TOUR DEL MUNDO,4q3ewBCX7sLwd24euuV69X,Bad Bunny,38230693,97,Bad Bunny
4737,138,Amor A Primera Vista,Los Ángeles Azules,767051,https://open.spotify.com/track/5Myb8S90Wg0yLec5kmrIGJ,5Myb8S90Wg0yLec5kmrIGJ,2021-05-28,2021-06-04,Amor A Primera Vista,2020-08-28,False,59,De Buenos Aires Para El Mundo,0ZCO8oVkMj897cKgFH7fRW,Los Ángeles Azules,4939765,77,"Los Ángeles Azules,Belinda,Lalo Ebratt,Horacio Palencia"
4738,139,Cerrando Ciclos,Banda MS de Sergio Lizárraga,761575,https://open.spotify.com/track/3fBJNawfhtgCmo58trRK2z,3fBJNawfhtgCmo58trRK2z,2021-05-28,2021-06-04,Cerrando Ciclos,2020-08-14,False,74,El Trabajo Es La Suerte,2C6i0I5RiGzDKN9IAF8reh,Banda MS de Sergio Lizárraga,12682745,82,Banda MS de Sergio Lizárraga
4739,140,Tú,Los Elegantes de Jerez,754736,https://open.spotify.com/track/5GkeaIeCEfB0LOqk7sIVHQ,5GkeaIeCEfB0LOqk7sIVHQ,2021-05-28,2021-06-04,Tú,2020-02-24,False,74,Tú,0ZcwFNId7ySqDJyhXfKIav,Los Elegantes de Jerez,76368,63,Los Elegantes de Jerez
4740,141,Disfruto Lo Malo,Junior H,752173,https://open.spotify.com/track/46DU5gYWY2vjE79mbhX4Wv,46DU5gYWY2vjE79mbhX4Wv,2021-05-28,2021-06-04,Disfruto Lo Malo,2021-05-26,False,67,Disfruto Lo Malo,7Gi6gjaWy3DxyilpF1a8Is,Junior H,1455186,80,"Junior H,Natanael Cano"
4741,142,HACIENDO QUE ME AMAS,Bad Bunny,741990,https://open.spotify.com/track/26QApq0cuO9brJigr0C0W4,26QApq0cuO9brJigr0C0W4,2021-05-28,2021-06-04,HACIENDO QUE ME AMAS,2020-11-27,True,78,EL ÚLTIMO TOUR DEL MUNDO,4q3ewBCX7sLwd24euuV69X,Bad Bunny,38230693,97,Bad Bunny
4742,143,Devuélveme a mi chica,Hombres G,735653,https://open.spotify.com/track/1Wrzhfa5bNlqvsnCztz190,1Wrzhfa5bNlqvsnCztz190,2021-05-28,2021-06-04,Devuélveme a mi chica,1985,False,76,Hombres G (Edición 30 Aniversario),60uh2KYYSCqAgJNxcU4DA0,Hombres G,2550179,72,Hombres G
4743,144,A Mí,Rels B,735351,https://open.spotify.com/track/7MmrcXVA7A5zZ2CbDuGHNa,7MmrcXVA7A5zZ2CbDuGHNa,2021-05-28,2021-06-04,A Mí,2019-02-21,False,77,A Mí,2IMZYfNi21MGqxopj9fWx8,Rels B,2916439,80,Rels B
4744,145,El Amor De Tu Vida,Carin Leon,732979,https://open.spotify.com/track/5HpXH64cSBNu26yhw3vK37,5HpXH64cSBNu26yhw3vK37,2021-05-28,2021-06-04,El Amor De Tu Vida,2020-08-28,False,74,El Amor De Tu Vida,66ihevNkSYNzRAl44dx6jJ,Carin Leon,2485614,80,"Carin Leon,Conjunto Primavera"
4745,146,Mi Tío Snoop,Aleman,727043,https://open.spotify.com/track/48XgkAh1fkcZqA2EZWCDX6,48XgkAh1fkcZqA2EZWCDX6,2021-05-28,2021-06-04,Mi Tío Snoop,2020-11-29,True,70,Mi Tío Snoop,4QFG9KrGWEbr6hNA58CAqE,Aleman,2988945,75,"Aleman,Snoop Dogg"
4746,147,Ropa Cara,Camilo,725715,https://open.spotify.com/track/2zY1iTaEgs8ROkkWtWLe7l,2zY1iTaEgs8ROkkWtWLe7l,2021-05-28,2021-06-04,Ropa Cara,2021-03-04,False,64,Mis Manos,28gNT5KBp7IjEOQoevXf9N,Camilo,11623799,85,Camilo
4747,148,¿Quién Te Crees?,MC Davo,724515,https://open.spotify.com/track/2LXOSAYiSrTfIf8smheLaz,2LXOSAYiSrTfIf8smheLaz,2021-05-28,2021-06-04,¿Quién Te Crees?,2021-03-19,False,73,¿Quién Te Crees?,3TGeuw7OmACouH5JAKkX7I,MC Davo,1578942,71,"MC Davo,Calibre 50"
4748,149,A La Antigüita,Calibre 50,720069,https://open.spotify.com/track/798ahLNEcoFER7Vywg1FMT,798ahLNEcoFER7Vywg1FMT,2021-05-28,2021-06-04,A La Antigüita,2021-02-05,False,84,Vamos Bien,4jogXSSvlyMkODGSZ2wc2P,Calibre 50,5715221,82,Calibre 50
4749,150,brutal,Olivia Rodrigo,716242,https://open.spotify.com/track/6SRsiMl7w1USE4mFqrOhHC,6SRsiMl7w1USE4mFqrOhHC,2021-05-28,2021-06-04,brutal,2021-05-21,True,85,SOUR,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,8796291,92,Olivia Rodrigo
4750,151,Lamento Boliviano,Los Enanitos Verdes,715946,https://open.spotify.com/track/6Pur3hWy6Nzc27ilmsp5HA,6Pur3hWy6Nzc27ilmsp5HA,2021-05-28,2021-06-04,Lamento Boliviano,1994-01-01,False,76,Big Bang,4TK1gDgb7QKoPFlzRrBRgR,Los Enanitos Verdes,2603907,72,Los Enanitos Verdes
4751,152,Desvielados,Remik Gonzalez,715145,https://open.spotify.com/track/3N1D4VrIeFeZyraFaIOakm,3N1D4VrIeFeZyraFaIOakm,2021-05-28,2021-06-04,Desvielados,2020-11-20,True,70,IceWeed-Man,4Hzj6dfl1y5x5TzCSsvLB6,Remik Gonzalez,613668,62,"Remik Gonzalez,BeeJay"
4752,153,favorite crime,Olivia Rodrigo,714076,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8,5JCoSi02qi3jJeHdZXMmR8,2021-05-28,2021-06-04,favorite crime,2021-05-21,False,87,SOUR,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,8796291,92,Olivia Rodrigo
4753,154,Ya Me Enteré,Chayín Rubio,711870,https://open.spotify.com/track/4ggabbjjuHrG06SsYnqvEs,4ggabbjjuHrG06SsYnqvEs,2021-05-28,2021-06-04,Ya Me Enteré,2018-05-11,False,72,El Ahijado Consentido,6dZF1SMkMqrSFJKp0mhk4B,Chayín Rubio,589901,61,Chayín Rubio
4754,155,Nace Un Borracho,Christian Nodal,709876,https://open.spotify.com/track/6SnO4yCCYtz2rffMpEAlro,6SnO4yCCYtz2rffMpEAlro,2021-05-28,2021-06-04,Nace Un Borracho,2020-09-11,False,71,AYAYAY! (Deluxe),0XwVARXT135rw8lyw1EeWP,Christian Nodal,8764927,84,Christian Nodal
4755,156,Fuerte No Soy,Intocable,709667,https://open.spotify.com/track/7A07Yu1dRND3RKDzbhKrDs,7A07Yu1dRND3RKDzbhKrDs,2021-05-28,2021-06-04,Fuerte No Soy,1999-01-01,False,70,Contigo,108moq3rq6bm1M4Ypz0J02,Intocable,2145486,72,Intocable
4756,157,Adiós Amor,Christian Nodal,709280,https://open.spotify.com/track/63bmZnBN1CiJ9sA4qTEe8y,63bmZnBN1CiJ9sA4qTEe8y,2021-05-28,2021-06-04,Adiós Amor,2017-08-25,False,75,Me Dejé Llevar,0XwVARXT135rw8lyw1EeWP,Christian Nodal,8764927,84,Christian Nodal
4757,158,El Efecto,Rauw Alejandro,707434,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj,4SJHHpKhcuXwDsCsPqshXj,2021-05-28,2021-06-04,El Efecto,2019-03-15,False,76,El Efecto,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,7057220,93,"Rauw Alejandro,Chencho Corleone"
4758,159,Te Ire A Buscar,Santa Fe Klan,706857,https://open.spotify.com/track/3elpkpwYlmUbuvmVps08lJ,3elpkpwYlmUbuvmVps08lJ,2021-05-28,2021-06-04,Te Ire A Buscar,2019-06-18,False,77,Te Ire A Buscar,4tm8CEdm4pkQsEh4jIr9Yp,Santa Fe Klan,2617764,82,"Santa Fe Klan,Nanpa Básico"
4759,160,La Forma en Que Me Miras,Super Yei,706517,https://open.spotify.com/track/57Ba26w9eoXx8BBUNgRNLV,57Ba26w9eoXx8BBUNgRNLV,2021-05-28,2021-06-04,La Forma en Que Me Miras,2020-04-20,False,70,Eternity,6HqgxkTt9KGyt27zYrwVan,Super Yei,299572,65,"Super Yei,Jone Quest,Sammy,Myke Towers,Lenny Tavárez,Rafa Pabön"
4760,161,Yo Perreo Sola,Bad Bunny,704050,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw,0SqqAgdovOE24BzxIClpjw,2021-05-28,2021-06-04,Yo Perreo Sola,2020-02-29,False,78,YHLQMDLG,4q3ewBCX7sLwd24euuV69X,Bad Bunny,38230693,97,Bad Bunny
4761,162,Probablemente,Christian Nodal,703117,https://open.spotify.com/track/4prmUBle7TtAeeUgCnsc3Z,4prmUBle7TtAeeUgCnsc3Z,2021-05-28,2021-06-04,Probablemente,2017-08-25,False,69,Me Dejé Llevar,0XwVARXT135rw8lyw1EeWP,Christian Nodal,8764927,84,Christian Nodal
4762,163,Amor en Coma,Manuel Turizo,702030,https://open.spotify.com/track/0kRU83ecI57Iw1kPTeUwK5,0kRU83ecI57Iw1kPTeUwK5,2021-05-28,2021-06-04,Amor en Coma,2021-04-09,False,67,Dopamina,0tmwSHipWxN12fsoLcFU3B,Manuel Turizo,8257054,81,"Manuel Turizo,Maluma"
4763,164,Millones,Camilo,700464,https://open.spotify.com/track/3YAnNBdk0uHyakXXzMbNJq,3YAnNBdk0uHyakXXzMbNJq,2021-05-28,2021-06-04,Millones,2021-03-04,False,78,Mis Manos,28gNT5KBp7IjEOQoevXf9N,Camilo,11623799,85,Camilo
4764,165,Desvelado,Bobby Pulido,699949,https://open.spotify.com/track/2JJSGhPpATm8lXeYjD95fw,2JJSGhPpATm8lXeYjD95fw,2021-05-28,2021-06-04,Desvelado,1995-01-01,False,72,Desvelado,4EEZg8R3dxbTCCQ1DVWtHg,Bobby Pulido,418547,63,Bobby Pulido
4765,166,Debo Entender,Santa Fe Klan,696048,https://open.spotify.com/track/55mzJ0LftLnef8sxAjrMkU,55mzJ0LftLnef8sxAjrMkU,2021-05-28,2021-06-04,Debo Entender,2019-12-12,False,78,Debo Entender,4tm8CEdm4pkQsEh4jIr9Yp,Santa Fe Klan,2617764,82,"Santa Fe Klan,Neto Peña,Yoss Bones"
4766,167,Colapso,Kevin Kaarl,694377,https://open.spotify.com/track/7dT9D6117e5DbhnKxDLNW9,7dT9D6117e5DbhnKxDLNW9,2021-05-28,2021-06-04,Colapso,2019-02-28,False,75,Hasta el Fin Del Mundo,6OBGbSaBUvQtk9wpQfDbOE,Kevin Kaarl,714013,72,Kevin Kaarl
4767,168,"Todos Hablan, Nada Saben",Aldo Trujillo,693874,https://open.spotify.com/track/0SIooo95Kba3UwPBRUOcmd,0SIooo95Kba3UwPBRUOcmd,2021-05-28,2021-06-04,"Todos Hablan, Nada Saben",2018-06-18,False,72,"Todos Hablan, Nada Saben",0l6WgSoqo4UqeuXFKnTQRu,Aldo Trujillo,615363,68,Aldo Trujillo
4768,169,"Ay, DiOs Mío!",KAROL G,692801,https://open.spotify.com/track/1beTDCe7sT7fzm8WIKXicz,1beTDCe7sT7fzm8WIKXicz,2021-05-28,2021-06-04,"Ay, DiOs Mío!",2021-03-26,False,65,KG0516,790FomKkXshlbRYZFtlgla,KAROL G,18932857,88,KAROL G
4769,170,Break My Heart,Dua Lipa,686294,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,017PF4Q3l4DBUiWoXk4OWT,2021-05-28,2021-06-04,Break My Heart,2020-03-27,False,79,Future Nostalgia,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,28691377,92,Dua Lipa
4770,171,Suave,Luis Miguel,685907,https://open.spotify.com/track/4p7XH4NhQ25iGYrrbg93gt,4p7XH4NhQ25iGYrrbg93gt,2021-05-28,2021-06-04,Suave,1993,False,70,Aries,2nszmSgqreHSdJA3zWPyrW,Luis Miguel,7971784,83,Luis Miguel
